freq,sex,age,training,wstatus,unit,geo,time,value
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2020,15.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2021,17.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2022,12.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2023,9.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2024,9.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2025,7.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2010,15.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2011,15.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2012,17.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2013,19.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2014,18.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2015,17.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2016,17.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2017,17.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2018,16.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2019,15.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2020,16.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2021,17.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2022,13.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2023,8.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2024,9.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC1,2025,8.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC2,2011,14.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC2,2012,14.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC2,2013,18.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC2,2014,16.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC2,2015,16.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC2,2016,14.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC2,2017,13.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC2,2018,14.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC2,2020,14.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC2,2021,16.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC2,2022,15.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2010,12.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2011,13.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2012,14.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2013,17.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2014,16.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2015,15.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2016,14.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2017,17.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2018,17.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2019,12.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2020,15.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2021,17.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2022,13.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2023,8.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2024,10.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC3,2025,10.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2010,14.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2011,13.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2012,14.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2013,16.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2014,16.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2015,17.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2016,15.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2017,14.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2018,13.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2019,12.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2020,15.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2021,17.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2022,12.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2023,9.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2024,8.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC4,2025,6.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2010,25.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2011,26.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2012,27.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2013,28.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2014,28.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2015,28.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2016,26.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2017,27.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2018,26.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2019,25.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2020,25.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2021,25.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2022,21.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2023,18.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2024,17.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF,2025,14.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2010,14.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2011,13.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2012,18.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2013,19.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2014,21.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2015,23.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2016,20.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2017,16.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2018,16.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2019,16.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2020,15.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2021,17.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2022,14.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2023,9.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2024,12.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF1,2025,11.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2010,16.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2011,16.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2012,17.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2013,22.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2014,19.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2015,18.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2016,17.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2017,19.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2018,19.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2019,20.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2020,24.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2021,20.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2022,16.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2023,13.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2024,14.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF2,2025,8.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2010,28.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2011,28.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2012,30.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2013,30.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2014,29.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2015,29.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2016,28.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2017,30.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2018,29.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2019,27.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2020,28.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2021,27.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2022,24.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2023,21.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2024,19.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF3,2025,16.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2010,24.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2011,25.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2012,26.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2013,28.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2014,28.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2015,26.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2016,25.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2017,27.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2018,23.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2019,23.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2020,23.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2021,24.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2022,19.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2023,17.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2024,17.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF4,2025,13.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2010,22.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2011,22.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2012,24.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2013,26.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2014,24.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2015,22.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2016,21.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2017,22.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2018,20.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2019,19.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2020,21.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2021,21.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2022,15.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2023,13.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2024,13.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF5,2025,11.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2010,25.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2011,27.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2012,29.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2013,30.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2014,32.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2015,34.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2016,28.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2017,27.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2018,29.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2019,28.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2020,26.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2021,27.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2022,21.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2023,18.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2024,19.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITF6,2025,12.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2010,26.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2011,28.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2012,29.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2013,31.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2014,32.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2015,31.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2016,30.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2017,29.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2018,29.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2019,28.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2020,27.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2021,27.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2022,24.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2023,21.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2024,17.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG,2025,15.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2010,28.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2011,30.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2012,31.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2013,32.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2014,33.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2015,32.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2016,31.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2017,30.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2018,31.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2019,30.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2020,30.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2021,30.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2022,26.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2023,22.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2024,19.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG1,2025,16.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2010,21.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2011,24.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2012,25.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2013,26.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2014,27.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2015,26.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2016,24.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2017,24.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2018,21.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2019,21.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2020,18.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2021,18.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2022,16.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2023,17.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2024,12.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITG2,2025,11.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2010,12.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2011,13.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2012,14.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2013,15.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2014,15.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2015,13.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2016,12.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2017,13.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2018,13.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2019,11.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2020,12.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2021,13.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2022,11.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2023,8.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2024,7.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH,2025,6.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2010,8.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2011,7.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2012,9.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2013,9.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2014,9.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2015,8.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2016,7.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2017,12.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2018,9.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2019,8.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2020,10.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2021,10.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2022,8.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2023,6.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2024,6.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH1,2025,4.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2010,12.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2011,11.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2012,12.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2013,13.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2014,14.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2015,14.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2016,13.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2017,14.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2018,12.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2019,9.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2020,11.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2021,14.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2022,8.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2023,8.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2024,6.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH2,2025,5.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2010,14.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2011,13.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2012,15.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2013,15.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2014,15.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2015,12.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2016,11.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2017,13.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2018,14.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2019,11.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2020,12.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2021,13.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2022,12.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2023,8.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2024,7.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH3,2025,6.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2010,10.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2011,14.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2012,16.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2013,12.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2014,14.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2015,14.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2016,13.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2017,13.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2018,11.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2019,12.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2020,10.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2021,15.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2022,12.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2023,8.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2024,8.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH4,2025,6.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2010,12.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2011,13.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2012,14.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2013,16.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2014,17.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2015,15.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2016,12.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2017,12.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2018,12.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2019,11.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2020,13.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2021,13.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2022,10.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2023,9.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2024,7.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITH5,2025,6.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITI,2010,14.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITI,2011,16.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITI,2012,17.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITI,2013,19.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITI,2014,19.0
