freq,unit,sex,age,nace_r2,geo,time,value
A,THS_PER,T,Y15-24,C,DE,2015,739.5
A,THS_PER,T,Y15-24,C,DE,2016,756.6
A,THS_PER,T,Y15-24,C,DE,2017,732.1
A,THS_PER,T,Y15-24,C,DE,2018,752.3
A,THS_PER,T,Y15-24,C,DE,2019,750.6
A,THS_PER,T,Y15-24,C,DE,2020,784.9
A,THS_PER,T,Y15-24,C,DE,2021,708.2
A,THS_PER,T,Y15-24,C,DE,2022,700.5
A,THS_PER,T,Y15-24,C,DE,2023,674.1
A,THS_PER,T,Y15-24,C,DE,2024,681.2
A,THS_PER,T,Y15-24,C,DE,2025,631.0
A,THS_PER,T,Y15-24,C,DK,2015,25.5
A,THS_PER,T,Y15-24,C,DK,2016,25.2
A,THS_PER,T,Y15-24,C,DK,2017,24.8
A,THS_PER,T,Y15-24,C,DK,2018,26.5
A,THS_PER,T,Y15-24,C,DK,2019,22.9
A,THS_PER,T,Y15-24,C,DK,2020,24.1
A,THS_PER,T,Y15-24,C,DK,2021,24.4
A,THS_PER,T,Y15-24,C,DK,2022,27.4
A,THS_PER,T,Y15-24,C,DK,2023,28.0
A,THS_PER,T,Y15-24,C,DK,2024,27.0
A,THS_PER,T,Y15-24,C,DK,2025,29.6
A,THS_PER,T,Y15-24,C,EA21,2015,1730.1
A,THS_PER,T,Y15-24,C,EA21,2016,1778.9
A,THS_PER,T,Y15-24,C,EA21,2017,1781.8
A,THS_PER,T,Y15-24,C,EA21,2018,1864.1
A,THS_PER,T,Y15-24,C,EA21,2019,1838.1
A,THS_PER,T,Y15-24,C,EA21,2020,1765.6
A,THS_PER,T,Y15-24,C,EA21,2021,1685.4
A,THS_PER,T,Y15-24,C,EA21,2022,1768.1
A,THS_PER,T,Y15-24,C,EA21,2023,1759.3
A,THS_PER,T,Y15-24,C,EA21,2024,1726.4
A,THS_PER,T,Y15-24,C,EA21,2025,1665.1
A,THS_PER,T,Y15-24,C,EE,2015,8.3
A,THS_PER,T,Y15-24,C,EE,2016,9.6
A,THS_PER,T,Y15-24,C,EE,2017,7.4
A,THS_PER,T,Y15-24,C,EE,2018,7.2
A,THS_PER,T,Y15-24,C,EE,2019,6.7
A,THS_PER,T,Y15-24,C,EE,2020,5.0
A,THS_PER,T,Y15-24,C,EE,2021,6.4
A,THS_PER,T,Y15-24,C,EE,2022,5.7
A,THS_PER,T,Y15-24,C,EE,2023,5.9
A,THS_PER,T,Y15-24,C,EE,2024,7.1
A,THS_PER,T,Y15-24,C,EE,2025,7.3
A,THS_PER,T,Y15-24,C,EL,2015,8.7
A,THS_PER,T,Y15-24,C,EL,2016,11.5
A,THS_PER,T,Y15-24,C,EL,2017,14.4
A,THS_PER,T,Y15-24,C,EL,2018,14.9
A,THS_PER,T,Y15-24,C,EL,2019,13.8
A,THS_PER,T,Y15-24,C,EL,2020,13.3
A,THS_PER,T,Y15-24,C,EL,2021,12.3
A,THS_PER,T,Y15-24,C,EL,2022,11.1
A,THS_PER,T,Y15-24,C,EL,2023,12.4
A,THS_PER,T,Y15-24,C,EL,2024,14.3
A,THS_PER,T,Y15-24,C,EL,2025,17.6
A,THS_PER,T,Y15-24,C,ES,2015,73.8
A,THS_PER,T,Y15-24,C,ES,2016,86.9
A,THS_PER,T,Y15-24,C,ES,2017,95.8
A,THS_PER,T,Y15-24,C,ES,2018,108.1
A,THS_PER,T,Y15-24,C,ES,2019,106.2
A,THS_PER,T,Y15-24,C,ES,2020,90.2
A,THS_PER,T,Y15-24,C,ES,2021,93.7
A,THS_PER,T,Y15-24,C,ES,2022,114.2
A,THS_PER,T,Y15-24,C,ES,2023,108.2
A,THS_PER,T,Y15-24,C,ES,2024,129.5
A,THS_PER,T,Y15-24,C,ES,2025,142.6
A,THS_PER,T,Y15-24,C,EU27_2020,2015,2345.5
A,THS_PER,T,Y15-24,C,EU27_2020,2016,2414.8
A,THS_PER,T,Y15-24,C,EU27_2020,2017,2427.5
A,THS_PER,T,Y15-24,C,EU27_2020,2018,2484.2
A,THS_PER,T,Y15-24,C,EU27_2020,2019,2411.0
A,THS_PER,T,Y15-24,C,EU27_2020,2020,2269.6
A,THS_PER,T,Y15-24,C,EU27_2020,2021,2182.2
A,THS_PER,T,Y15-24,C,EU27_2020,2022,2272.7
A,THS_PER,T,Y15-24,C,EU27_2020,2023,2232.2
A,THS_PER,T,Y15-24,C,EU27_2020,2024,2190.5
A,THS_PER,T,Y15-24,C,EU27_2020,2025,2114.7
A,THS_PER,T,Y15-24,C,FI,2015,24.3
A,THS_PER,T,Y15-24,C,FI,2016,24.3
A,THS_PER,T,Y15-24,C,FI,2017,26.9
A,THS_PER,T,Y15-24,C,FI,2018,29.6
A,THS_PER,T,Y15-24,C,FI,2019,30.6
A,THS_PER,T,Y15-24,C,FI,2020,26.0
A,THS_PER,T,Y15-24,C,FI,2021,24.8
A,THS_PER,T,Y15-24,C,FI,2022,25.3
A,THS_PER,T,Y15-24,C,FI,2023,27.5
A,THS_PER,T,Y15-24,C,FI,2024,26.2
A,THS_PER,T,Y15-24,C,FI,2025,25.3
A,THS_PER,T,Y15-24,C,FR,2015,267.3
A,THS_PER,T,Y15-24,C,FR,2016,271.2
A,THS_PER,T,Y15-24,C,FR,2017,270.5
A,THS_PER,T,Y15-24,C,FR,2018,284.4
A,THS_PER,T,Y15-24,C,FR,2019,291.8
A,THS_PER,T,Y15-24,C,FR,2020,278.1
A,THS_PER,T,Y15-24,C,FR,2021,254.2
A,THS_PER,T,Y15-24,C,FR,2022,278.5
A,THS_PER,T,Y15-24,C,FR,2023,314.6
A,THS_PER,T,Y15-24,C,FR,2024,307.7
A,THS_PER,T,Y15-24,C,FR,2025,311.7
A,THS_PER,T,Y15-24,C,HR,2015,18.1
A,THS_PER,T,Y15-24,C,HR,2016,24.0
A,THS_PER,T,Y15-24,C,HR,2017,22.1
A,THS_PER,T,Y15-24,C,HR,2018,23.9
A,THS_PER,T,Y15-24,C,HR,2019,22.2
A,THS_PER,T,Y15-24,C,HR,2020,21.7
A,THS_PER,T,Y15-24,C,HR,2021,21.7
A,THS_PER,T,Y15-24,C,HR,2022,21.7
A,THS_PER,T,Y15-24,C,HR,2023,19.9
A,THS_PER,T,Y15-24,C,HR,2024,19.0
A,THS_PER,T,Y15-24,C,HR,2025,16.7
A,THS_PER,T,Y15-24,C,HU,2015,79.4
A,THS_PER,T,Y15-24,C,HU,2016,87.0
A,THS_PER,T,Y15-24,C,HU,2017,87.0
A,THS_PER,T,Y15-24,C,HU,2018,82.8
A,THS_PER,T,Y15-24,C,HU,2019,74.4
A,THS_PER,T,Y15-24,C,HU,2020,65.0
A,THS_PER,T,Y15-24,C,HU,2021,63.4
A,THS_PER,T,Y15-24,C,HU,2022,66.3
A,THS_PER,T,Y15-24,C,HU,2023,69.9
A,THS_PER,T,Y15-24,C,HU,2024,63.9
A,THS_PER,T,Y15-24,C,HU,2025,56.9
A,THS_PER,T,Y15-24,C,IE,2015,20.9
A,THS_PER,T,Y15-24,C,IE,2016,23.5
A,THS_PER,T,Y15-24,C,IE,2017,21.1
A,THS_PER,T,Y15-24,C,IE,2018,21.2
A,THS_PER,T,Y15-24,C,IE,2019,18.4
A,THS_PER,T,Y15-24,C,IE,2020,16.9
A,THS_PER,T,Y15-24,C,IE,2021,20.2
A,THS_PER,T,Y15-24,C,IE,2022,26.3
A,THS_PER,T,Y15-24,C,IE,2023,25.2
A,THS_PER,T,Y15-24,C,IE,2024,22.3
A,THS_PER,T,Y15-24,C,IE,2025,25.7
A,THS_PER,T,Y15-24,C,IS,2015,2.9
A,THS_PER,T,Y15-24,C,IS,2016,2.7
A,THS_PER,T,Y15-24,C,IS,2017,2.3
A,THS_PER,T,Y15-24,C,IS,2018,2.6
A,THS_PER,T,Y15-24,C,IS,2019,2.1
A,THS_PER,T,Y15-24,C,IS,2020,2.0
A,THS_PER,T,Y15-24,C,IS,2021,2.0
A,THS_PER,T,Y15-24,C,IS,2022,1.8
A,THS_PER,T,Y15-24,C,IS,2023,2.4
A,THS_PER,T,Y15-24,C,IS,2024,2.2
A,THS_PER,T,Y15-24,C,IT,2015,192.9
A,THS_PER,T,Y15-24,C,IT,2016,193.7
A,THS_PER,T,Y15-24,C,IT,2017,204.4
A,THS_PER,T,Y15-24,C,IT,2018,231.9
A,THS_PER,T,Y15-24,C,IT,2019,234.9
A,THS_PER,T,Y15-24,C,IT,2020,208.2
A,THS_PER,T,Y15-24,C,IT,2021,218.1
A,THS_PER,T,Y15-24,C,IT,2022,234.4
A,THS_PER,T,Y15-24,C,IT,2023,230.2
A,THS_PER,T,Y15-24,C,IT,2024,225.4
A,THS_PER,T,Y15-24,C,IT,2025,201.3
A,THS_PER,T,Y15-24,C,LT,2015,18.2
A,THS_PER,T,Y15-24,C,LT,2016,21.3
A,THS_PER,T,Y15-24,C,LT,2017,17.1
A,THS_PER,T,Y15-24,C,LT,2018,15.6
A,THS_PER,T,Y15-24,C,LT,2019,13.8
A,THS_PER,T,Y15-24,C,LT,2020,12.2
A,THS_PER,T,Y15-24,C,LT,2021,12.2
A,THS_PER,T,Y15-24,C,LT,2022,13.3
A,THS_PER,T,Y15-24,C,LT,2023,12.8
A,THS_PER,T,Y15-24,C,LT,2024,13.0
A,THS_PER,T,Y15-24,C,LT,2025,10.6
A,THS_PER,T,Y15-24,C,LU,2015,0.9
A,THS_PER,T,Y15-24,C,LU,2016,0.5
A,THS_PER,T,Y15-24,C,LU,2017,0.7
A,THS_PER,T,Y15-24,C,LU,2018,0.7
A,THS_PER,T,Y15-24,C,LU,2019,0.7
A,THS_PER,T,Y15-24,C,LU,2020,0.6
A,THS_PER,T,Y15-24,C,LU,2021,0.5
A,THS_PER,T,Y15-24,C,LV,2015,7.8
A,THS_PER,T,Y15-24,C,LV,2016,9.6
A,THS_PER,T,Y15-24,C,LV,2017,8.4
A,THS_PER,T,Y15-24,C,LV,2018,7.8
A,THS_PER,T,Y15-24,C,LV,2019,5.5
A,THS_PER,T,Y15-24,C,LV,2020,6.2
A,THS_PER,T,Y15-24,C,LV,2021,6.1
A,THS_PER,T,Y15-24,C,LV,2022,7.1
A,THS_PER,T,Y15-24,C,LV,2023,4.7
A,THS_PER,T,Y15-24,C,LV,2024,3.8
A,THS_PER,T,Y15-24,C,LV,2025,5.2
A,THS_PER,T,Y15-24,C,ME,2020,1.4
A,THS_PER,T,Y15-24,C,MK,2015,9.3
A,THS_PER,T,Y15-24,C,MK,2016,8.0
A,THS_PER,T,Y15-24,C,MK,2017,10.1
A,THS_PER,T,Y15-24,C,MK,2018,9.0
A,THS_PER,T,Y15-24,C,MK,2019,12.0
A,THS_PER,T,Y15-24,C,MK,2020,10.8
A,THS_PER,T,Y15-24,C,MK,2021,8.9
A,THS_PER,T,Y15-24,C,MK,2022,9.7
A,THS_PER,T,Y15-24,C,MK,2023,9.2
A,THS_PER,T,Y15-24,C,MK,2024,9.8
A,THS_PER,T,Y15-24,C,MK,2025,8.3
A,THS_PER,T,Y15-24,C,MT,2015,3.4
A,THS_PER,T,Y15-24,C,MT,2016,3.4
A,THS_PER,T,Y15-24,C,MT,2017,2.9
A,THS_PER,T,Y15-24,C,MT,2018,3.1
A,THS_PER,T,Y15-24,C,MT,2019,2.6
A,THS_PER,T,Y15-24,C,MT,2020,2.4
A,THS_PER,T,Y15-24,C,MT,2021,2.3
A,THS_PER,T,Y15-24,C,MT,2022,2.4
A,THS_PER,T,Y15-24,C,MT,2023,2.0
A,THS_PER,T,Y15-24,C,MT,2024,1.7
A,THS_PER,T,Y15-24,C,MT,2025,1.2
A,THS_PER,T,Y15-24,C,NL,2015,69.6
A,THS_PER,T,Y15-24,C,NL,2016,72.6
A,THS_PER,T,Y15-24,C,NL,2017,71.1
A,THS_PER,T,Y15-24,C,NL,2018,69.7
A,THS_PER,T,Y15-24,C,NL,2019,68.7
A,THS_PER,T,Y15-24,C,NL,2020,69.0
A,THS_PER,T,Y15-24,C,NL,2021,69.4
A,THS_PER,T,Y15-24,C,NL,2022,75.8
A,THS_PER,T,Y15-24,C,NL,2023,71.4
A,THS_PER,T,Y15-24,C,NL,2024,65.5
A,THS_PER,T,Y15-24,C,NL,2025,63.4
A,THS_PER,T,Y15-24,C,NO,2015,18.6
A,THS_PER,T,Y15-24,C,NO,2016,17.9
A,THS_PER,T,Y15-24,C,NO,2017,18.5
A,THS_PER,T,Y15-24,C,NO,2018,18.0
A,THS_PER,T,Y15-24,C,NO,2019,18.7
A,THS_PER,T,Y15-24,C,NO,2020,17.7
A,THS_PER,T,Y15-24,C,NO,2021,16.3
A,THS_PER,T,Y15-24,C,NO,2022,18.7
A,THS_PER,T,Y15-24,C,NO,2023,18.8
A,THS_PER,T,Y15-24,C,NO,2024,21.1
A,THS_PER,T,Y15-24,C,NO,2025,22.8
A,THS_PER,T,Y15-24,C,PL,2015,267.8
A,THS_PER,T,Y15-24,C,PL,2016,292.5
A,THS_PER,T,Y15-24,C,PL,2017,297.7
A,THS_PER,T,Y15-24,C,PL,2018,283.9
A,THS_PER,T,Y15-24,C,PL,2019,262.8
A,THS_PER,T,Y15-24,C,PL,2020,235.7
A,THS_PER,T,Y15-24,C,PL,2021,223.2
A,THS_PER,T,Y15-24,C,PL,2022,220.8
A,THS_PER,T,Y15-24,C,PL,2023,207.5
A,THS_PER,T,Y15-24,C,PL,2024,210.1
A,THS_PER,T,Y15-24,C,PL,2025,205.1
A,THS_PER,T,Y15-24,C,PT,2015,49.7
A,THS_PER,T,Y15-24,C,PT,2016,53.8
A,THS_PER,T,Y15-24,C,PT,2017,67.8
A,THS_PER,T,Y15-24,C,PT,2018,69.2
A,THS_PER,T,Y15-24,C,PT,2019,63.1
A,THS_PER,T,Y15-24,C,PT,2020,51.0
A,THS_PER,T,Y15-24,C,PT,2021,45.4
A,THS_PER,T,Y15-24,C,PT,2022,50.4
A,THS_PER,T,Y15-24,C,PT,2023,53.7
A,THS_PER,T,Y15-24,C,PT,2024,45.3
A,THS_PER,T,Y15-24,C,PT,2025,45.5
A,THS_PER,T,Y15-24,C,RO,2015,88.8
A,THS_PER,T,Y15-24,C,RO,2016,80.9
A,THS_PER,T,Y15-24,C,RO,2017,89.7
A,THS_PER,T,Y15-24,C,RO,2018,90.1
A,THS_PER,T,Y15-24,C,RO,2019,83.4
A,THS_PER,T,Y15-24,C,RO,2020,68.3
A,THS_PER,T,Y15-24,C,RO,2021,69.9
A,THS_PER,T,Y15-24,C,RO,2022,67.5
A,THS_PER,T,Y15-24,C,RO,2023,57.9
A,THS_PER,T,Y15-24,C,RO,2024,61.0
A,THS_PER,T,Y15-24,C,RO,2025,51.5
A,THS_PER,T,Y15-24,C,RS,2015,26.2
A,THS_PER,T,Y15-24,C,RS,2016,31.4
A,THS_PER,T,Y15-24,C,RS,2017,35.3
A,THS_PER,T,Y15-24,C,RS,2018,40.6
A,THS_PER,T,Y15-24,C,RS,2019,40.0
A,THS_PER,T,Y15-24,C,RS,2020,36.8
A,THS_PER,T,Y15-24,C,RS,2021,39.2
A,THS_PER,T,Y15-24,C,RS,2022,43.2
A,THS_PER,T,Y15-24,C,RS,2023,35.1
A,THS_PER,T,Y15-24,C,RS,2024,34.8
A,THS_PER,T,Y15-24,C,RS,2025,33.8
A,THS_PER,T,Y15-24,C,SE,2015,37.4
A,THS_PER,T,Y15-24,C,SE,2016,36.3
A,THS_PER,T,Y15-24,C,SE,2017,40.8
A,THS_PER,T,Y15-24,C,SE,2018,39.9
A,THS_PER,T,Y15-24,C,SE,2019,41.1
A,THS_PER,T,Y15-24,C,SE,2020,35.3
A,THS_PER,T,Y15-24,C,SE,2021,37.6
A,THS_PER,T,Y15-24,C,SE,2022,42.4
A,THS_PER,T,Y15-24,C,SE,2023,39.9
A,THS_PER,T,Y15-24,C,SE,2024,39.0
A,THS_PER,T,Y15-24,C,SE,2025,37.8
A,THS_PER,T,Y15-24,C,SI,2015,14.3
A,THS_PER,T,Y15-24,C,SI,2016,15.1
A,THS_PER,T,Y15-24,C,SI,2017,19.2
A,THS_PER,T,Y15-24,C,SI,2018,18.2
A,THS_PER,T,Y15-24,C,SI,2019,15.7
A,THS_PER,T,Y15-24,C,SI,2020,13.0
A,THS_PER,T,Y15-24,C,SI,2021,14.5
A,THS_PER,T,Y15-24,C,SI,2022,13.9
A,THS_PER,T,Y15-24,C,SI,2023,15.7
A,THS_PER,T,Y15-24,C,SI,2024,15.0
A,THS_PER,T,Y15-24,C,SI,2025,12.2
A,THS_PER,T,Y15-24,C,SK,2015,47.5
A,THS_PER,T,Y15-24,C,SK,2016,46.6
A,THS_PER,T,Y15-24,C,SK,2017,48.5
A,THS_PER,T,Y15-24,C,SK,2018,48.1
A,THS_PER,T,Y15-24,C,SK,2019,44.6
A,THS_PER,T,Y15-24,C,SK,2020,35.6
A,THS_PER,T,Y15-24,C,SK,2021,35.5
A,THS_PER,T,Y15-24,C,SK,2022,30.4
A,THS_PER,T,Y15-24,C,SK,2023,25.5
A,THS_PER,T,Y15-24,C,SK,2024,23.4
A,THS_PER,T,Y15-24,C,SK,2025,24.0
A,THS_PER,T,Y15-24,C,TR,2015,862.5
A,THS_PER,T,Y15-24,C,TR,2016,854.7
A,THS_PER,T,Y15-24,C,TR,2017,808.7
A,THS_PER,T,Y15-24,C,TR,2018,863.2
A,THS_PER,T,Y15-24,C,TR,2019,828.2
A,THS_PER,T,Y15-24,C,TR,2020,726.7
A,THS_PER,T,Y15-24,C,TR,2021,870.1
A,THS_PER,T,Y15-24,C,TR,2022,987.4
A,THS_PER,T,Y15-24,C,TR,2023,1028.6
A,THS_PER,T,Y15-24,C,TR,2024,1031.0
A,THS_PER,T,Y15-24,C,TR,2025,983.4
A,THS_PER,T,Y15-24,C,UK,2015,272.8
A,THS_PER,T,Y15-24,C,UK,2016,268.8
A,THS_PER,T,Y15-24,C,UK,2017,251.2
A,THS_PER,T,Y15-24,C,UK,2018,246.5
A,THS_PER,T,Y15-24,C,UK,2019,267.6
A,THS_PER,T,Y15-24,D,AT,2015,3.1
A,THS_PER,T,Y15-24,D,AT,2016,3.0
A,THS_PER,T,Y15-24,D,AT,2017,3.7
A,THS_PER,T,Y15-24,D,AT,2020,3.1
A,THS_PER,T,Y15-24,D,AT,2024,3.6
A,THS_PER,T,Y15-24,D,AT,2025,4.0
A,THS_PER,T,Y15-24,D,BA,2021,0.8
A,THS_PER,T,Y15-24,D,BA,2022,0.8
A,THS_PER,T,Y15-24,D,BA,2024,0.9
A,THS_PER,T,Y15-24,D,BA,2025,1.3
A,THS_PER,T,Y15-24,D,BE,2025,2.4
A,THS_PER,T,Y15-24,D,CH,2015,2.5
A,THS_PER,T,Y15-24,D,CH,2016,3.2
A,THS_PER,T,Y15-24,D,CH,2017,1.9
A,THS_PER,T,Y15-24,D,CH,2018,2.1
A,THS_PER,T,Y15-24,D,CH,2019,2.0
A,THS_PER,T,Y15-24,D,CH,2020,3.3
A,THS_PER,T,Y15-24,D,CH,2021,2.9
A,THS_PER,T,Y15-24,D,CH,2022,2.1
A,THS_PER,T,Y15-24,D,CH,2023,1.4
A,THS_PER,T,Y15-24,D,CH,2024,2.7
A,THS_PER,T,Y15-24,D,CH,2025,2.7
A,THS_PER,T,Y15-24,D,CZ,2015,0.8
A,THS_PER,T,Y15-24,D,CZ,2016,1.5
A,THS_PER,T,Y15-24,D,CZ,2017,2.8
A,THS_PER,T,Y15-24,D,CZ,2018,1.6
A,THS_PER,T,Y15-24,D,CZ,2019,1.6
A,THS_PER,T,Y15-24,D,CZ,2020,1.4
A,THS_PER,T,Y15-24,D,CZ,2021,1.6
A,THS_PER,T,Y15-24,D,CZ,2022,2.9
A,THS_PER,T,Y15-24,D,CZ,2023,3.1
A,THS_PER,T,Y15-24,D,CZ,2024,3.1
A,THS_PER,T,Y15-24,D,DE,2015,27.3
A,THS_PER,T,Y15-24,D,DE,2016,24.6
A,THS_PER,T,Y15-24,D,DE,2017,25.6
A,THS_PER,T,Y15-24,D,DE,2018,24.3
A,THS_PER,T,Y15-24,D,DE,2019,26.3
A,THS_PER,T,Y15-24,D,DE,2020,35.2
A,THS_PER,T,Y15-24,D,DE,2021,28.4
A,THS_PER,T,Y15-24,D,DE,2022,29.0
A,THS_PER,T,Y15-24,D,DE,2023,30.6
A,THS_PER,T,Y15-24,D,DE,2024,36.1
A,THS_PER,T,Y15-24,D,DE,2025,35.8
A,THS_PER,T,Y15-24,D,EA21,2015,62.5
A,THS_PER,T,Y15-24,D,EA21,2016,62.4
A,THS_PER,T,Y15-24,D,EA21,2017,63.9
A,THS_PER,T,Y15-24,D,EA21,2018,57.3
A,THS_PER,T,Y15-24,D,EA21,2019,57.7
A,THS_PER,T,Y15-24,D,EA21,2020,66.2
A,THS_PER,T,Y15-24,D,EA21,2021,65.7
A,THS_PER,T,Y15-24,D,EA21,2022,62.1
A,THS_PER,T,Y15-24,D,EA21,2023,67.5
A,THS_PER,T,Y15-24,D,EA21,2024,84.6
A,THS_PER,T,Y15-24,D,EA21,2025,86.5
A,THS_PER,T,Y15-24,D,ES,2015,2.7
A,THS_PER,T,Y15-24,D,ES,2016,2.3
A,THS_PER,T,Y15-24,D,ES,2017,3.5
A,THS_PER,T,Y15-24,D,ES,2018,2.2
A,THS_PER,T,Y15-24,D,ES,2019,2.4
A,THS_PER,T,Y15-24,D,ES,2020,2.5
A,THS_PER,T,Y15-24,D,ES,2021,5.0
A,THS_PER,T,Y15-24,D,ES,2022,4.6
A,THS_PER,T,Y15-24,D,ES,2023,3.0
A,THS_PER,T,Y15-24,D,ES,2024,4.6
A,THS_PER,T,Y15-24,D,ES,2025,4.8
A,THS_PER,T,Y15-24,D,EU27_2020,2015,73.8
A,THS_PER,T,Y15-24,D,EU27_2020,2016,72.4
A,THS_PER,T,Y15-24,D,EU27_2020,2017,74.5
A,THS_PER,T,Y15-24,D,EU27_2020,2018,68.2
A,THS_PER,T,Y15-24,D,EU27_2020,2019,70.3
A,THS_PER,T,Y15-24,D,EU27_2020,2020,78.7
A,THS_PER,T,Y15-24,D,EU27_2020,2021,77.1
A,THS_PER,T,Y15-24,D,EU27_2020,2022,73.2
A,THS_PER,T,Y15-24,D,EU27_2020,2023,88.9
A,THS_PER,T,Y15-24,D,EU27_2020,2024,102.6
A,THS_PER,T,Y15-24,D,EU27_2020,2025,102.5
A,THS_PER,T,Y15-24,D,FR,2015,17.9
A,THS_PER,T,Y15-24,D,FR,2016,18.0
A,THS_PER,T,Y15-24,D,FR,2017,15.3
A,THS_PER,T,Y15-24,D,FR,2018,15.0
A,THS_PER,T,Y15-24,D,FR,2019,14.0
A,THS_PER,T,Y15-24,D,FR,2020,11.8
A,THS_PER,T,Y15-24,D,FR,2021,13.3
A,THS_PER,T,Y15-24,D,FR,2022,9.8
A,THS_PER,T,Y15-24,D,FR,2023,14.6
A,THS_PER,T,Y15-24,D,FR,2024,19.6
A,THS_PER,T,Y15-24,D,FR,2025,22.5
A,THS_PER,T,Y15-24,D,IT,2015,3.0
A,THS_PER,T,Y15-24,D,IT,2016,4.4
A,THS_PER,T,Y15-24,D,IT,2017,3.9
A,THS_PER,T,Y15-24,D,IT,2018,3.8
A,THS_PER,T,Y15-24,D,IT,2019,5.1
A,THS_PER,T,Y15-24,D,IT,2020,6.0
A,THS_PER,T,Y15-24,D,IT,2021,6.1
A,THS_PER,T,Y15-24,D,IT,2022,5.5
A,THS_PER,T,Y15-24,D,IT,2023,5.7
A,THS_PER,T,Y15-24,D,IT,2024,6.2
A,THS_PER,T,Y15-24,D,IT,2025,5.4
A,THS_PER,T,Y15-24,D,NL,2016,1.7
A,THS_PER,T,Y15-24,D,NL,2017,2.1
A,THS_PER,T,Y15-24,D,NL,2018,2.1
A,THS_PER,T,Y15-24,D,NL,2021,2.2
A,THS_PER,T,Y15-24,D,NL,2023,3.2
A,THS_PER,T,Y15-24,D,NL,2024,3.1
A,THS_PER,T,Y15-24,D,NL,2025,2.5
A,THS_PER,T,Y15-24,D,NO,2015,1.5
A,THS_PER,T,Y15-24,D,NO,2016,1.0
A,THS_PER,T,Y15-24,D,PL,2015,6.2
A,THS_PER,T,Y15-24,D,PL,2019,6.4
A,THS_PER,T,Y15-24,D,PL,2023,11.5
A,THS_PER,T,Y15-24,D,RS,2016,1.0
A,THS_PER,T,Y15-24,D,RS,2019,1.2
A,THS_PER,T,Y15-24,D,RS,2025,1.7
A,THS_PER,T,Y15-24,D,SE,2015,1.5
A,THS_PER,T,Y15-24,D,SE,2016,1.2
A,THS_PER,T,Y15-24,D,SE,2017,1.0
A,THS_PER,T,Y15-24,D,SI,2017,0.6
A,THS_PER,T,Y15-24,D,TR,2015,12.8
A,THS_PER,T,Y15-24,D,TR,2016,9.9
A,THS_PER,T,Y15-24,D,TR,2017,12.0
A,THS_PER,T,Y15-24,D,TR,2018,12.8
A,THS_PER,T,Y15-24,D,TR,2019,6.6
A,THS_PER,T,Y15-24,D,TR,2020,10.1
A,THS_PER,T,Y15-24,D,TR,2021,10.3
A,THS_PER,T,Y15-24,D,TR,2022,10.0
A,THS_PER,T,Y15-24,D,TR,2023,14.3
A,THS_PER,T,Y15-24,D,TR,2024,11.5
A,THS_PER,T,Y15-24,D,TR,2025,12.4
A,THS_PER,T,Y15-24,D,UK,2015,20.5
A,THS_PER,T,Y15-24,D,UK,2016,19.5
A,THS_PER,T,Y15-24,D,UK,2017,17.6
A,THS_PER,T,Y15-24,D,UK,2018,15.1
A,THS_PER,T,Y15-24,D,UK,2019,18.6
A,THS_PER,T,Y15-24,E,BA,2021,1.0
A,THS_PER,T,Y15-24,E,BA,2022,0.8
A,THS_PER,T,Y15-24,E,BE,2015,2.4
A,THS_PER,T,Y15-24,E,BE,2018,2.0
A,THS_PER,T,Y15-24,E,CH,2015,1.1
A,THS_PER,T,Y15-24,E,CH,2016,1.3
A,THS_PER,T,Y15-24,E,CH,2017,1.7
A,THS_PER,T,Y15-24,E,CH,2018,1.3
A,THS_PER,T,Y15-24,E,CH,2019,1.1
A,THS_PER,T,Y15-24,E,CH,2024,1.5
A,THS_PER,T,Y15-24,E,CH,2025,1.3
A,THS_PER,T,Y15-24,E,CZ,2015,2.5
A,THS_PER,T,Y15-24,E,CZ,2016,1.6
A,THS_PER,T,Y15-24,E,CZ,2017,1.7
A,THS_PER,T,Y15-24,E,CZ,2018,1.6
A,THS_PER,T,Y15-24,E,CZ,2019,1.6
A,THS_PER,T,Y15-24,E,CZ,2020,1.7
A,THS_PER,T,Y15-24,E,CZ,2021,1.5
A,THS_PER,T,Y15-24,E,CZ,2022,1.8
A,THS_PER,T,Y15-24,E,CZ,2023,1.5
A,THS_PER,T,Y15-24,E,CZ,2024,1.4
A,THS_PER,T,Y15-24,E,DE,2015,13.7
A,THS_PER,T,Y15-24,E,DE,2016,14.8
A,THS_PER,T,Y15-24,E,DE,2017,14.2
A,THS_PER,T,Y15-24,E,DE,2018,15.6
A,THS_PER,T,Y15-24,E,DE,2019,16.0
A,THS_PER,T,Y15-24,E,DE,2021,17.4
A,THS_PER,T,Y15-24,E,DE,2022,17.5
A,THS_PER,T,Y15-24,E,DE,2023,19.1
A,THS_PER,T,Y15-24,E,DE,2024,16.0
A,THS_PER,T,Y15-24,E,DE,2025,15.7
A,THS_PER,T,Y15-24,E,EA21,2015,45.7
A,THS_PER,T,Y15-24,E,EA21,2016,43.9
A,THS_PER,T,Y15-24,E,EA21,2017,46.9
A,THS_PER,T,Y15-24,E,EA21,2018,48.9
A,THS_PER,T,Y15-24,E,EA21,2019,53.7
A,THS_PER,T,Y15-24,E,EA21,2020,42.7
A,THS_PER,T,Y15-24,E,EA21,2021,46.9
A,THS_PER,T,Y15-24,E,EA21,2022,53.5
A,THS_PER,T,Y15-24,E,EA21,2023,58.5
